,index,Similarity_Type,Number of Clusters (input),Number of clusters(output),Affinity Type,Word/Sentence,File_Name,Clusters,Mismatch Metric,Match Metric,M
554,555,vec_similairy,22,22,poly,sentence-based,n50_de_bc,"[ 1  1 11 18  1  1  1  1 17 12  1  4  1  1 16  9 15  8  1 13  1  7  2  1  1
 13 13  1  5 13 21 20 14  1  1 13  1  1 10 13  3  6  1 13  8  0  1  1 19  1]",589.0,85.0,1.0
555,556,vec_similairy,22,9,poly,word-based,n50_de_bc,"[7, 4, 19, 16, 0, 19, 19, 1, 0, 4, 0, 2, 1, 4, 4, 4, 4, 17, 4, 4, 1, 4, 10, 19, 19, 19, 1, 4, 17, 1, 0, 4, 17, 4, 1, 0, 19, 7, 4, 7, 4, 0, 1, 1, 1, 4, 19, 4, 19, 17]",539.0,73.0,4.0
556,557,vec_similairy,22,22,linear,sentence-based,n50_de_bc,"[ 1  1  8 17 20  1  1  1 16 10 21  3  1  1 12  6 13 15  1  1  1 11  5  1  1
  1  1  1  7  1  1 19  0  1  1  1  1  1  9  1  4  2  1  1 15 14  1  1 18  1]",785.0,113.0,1.0
557,558,vec_similairy,22,9,linear,word-based,n50_de_bc,"[15, 15, 7, 18, 13, 15, 0, 15, 12, 15, 0, 15, 15, 15, 0, 17, 15, 19, 15, 17, 15, 7, 0, 7, 15, 12, 0, 15, 0, 15, 7, 15, 19, 15, 15, 12, 15, 15, 17, 0, 4, 12, 15, 0, 15, 15, 15, 19, 15, 15]",759.0,93.0,3.0
558,559,vec_similairy,22,22,cosine,sentence-based,n50_de_bc,"[ 8 13  4  4  3  2 16  2  2 15  4  2  6  2  1  5 15  6 10  6  2  8 18 19  2
  2  2  9  1 11  8  7  1 12 14  2 20  2  1  2  5  8  6  2 21  5  8  0 15 17]",313.0,79.0,1.0
559,560,vec_similairy,22,9,cosine,word-based,n50_de_bc,"[1, 1, 11, 13, 1, 1, 1, 1, 16, 1, 0, 1, 1, 1, 1, 21, 1, 1, 1, 16, 1, 0, 11, 1, 1, 1, 1, 1, 14, 11, 18, 11, 1, 1, 1, 1, 1, 18, 1, 16, 11, 16, 1, 16, 12, 1, 1, 1, 1, 1]",1019.0,135.0,2.0
560,561,vec_similairy,24,24,nearest_neighbors,sentence-based,n50_de_bc,"[19  5  1  3 21 17 16  9 10 14 21  1 20  8  7 10  7  8 11 15  9  1 22  5 20
 23  2 16  7 18  1  7  7 16  6 20 16  6 21  2 22  1  4 23  0 13  6 12  3  0]",227.0,57.0,2.0
561,562,vec_similairy,24,13,nearest_neighbors,word-based,n50_de_bc,"[7, 2, 4, 17, 16, 3, 9, 8, 5, 9, 0, 7, 19, 9, 5, 2, 2, 7, 19, 4, 19, 3, 8, 4, 7, 19, 10, 2, 8, 7, 3, 10, 9, 7, 8, 3, 3, 7, 2, 20, 3, 3, 2, 0, 2, 4, 3, 2, 2, 7]",373.0,59.0,4.0
562,563,vec_similairy,24,24,precomputed,sentence-based,n50_de_bc,"[ 8 22  1  1 14 22 20  2  0 14 14 14  2 14  6  0  3  7  4  9  2  5 19 16 13
  8 11 10  6 17  5 14  6 15 22  2 23  4  6 11 21  5 22 18 12  0 18 10  3 22]",255.0,49.0,2.0
563,564,vec_similairy,24,10,precomputed,word-based,n50_de_bc,"[18, 18, 8, 4, 22, 18, 22, 18, 18, 14, 0, 20, 18, 20, 23, 18, 22, 22, 18, 18, 18, 18, 22, 18, 18, 18, 8, 22, 22, 22, 18, 13, 22, 22, 22, 18, 18, 18, 18, 16, 23, 18, 22, 16, 22, 18, 18, 22, 22, 22]",769.0,97.0,2.0
564,565,vec_similairy,24,24,rbf,sentence-based,n50_de_bc,"[15 22  1  1  1 17 12  0  1  1  1 21 17 16  1  1  1 20 11  6 17 19 20  4  3
  0  5 17  1 10 19  1  1  1  7  2  8 14  1  5 23 19  7  5 18 23 13  9  1  7]",381.0,59.0,1.0
565,566,vec_similairy,24,10,rbf,word-based,n50_de_bc,"[18, 18, 21, 22, 18, 18, 18, 18, 18, 9, 0, 9, 18, 18, 11, 11, 18, 18, 18, 17, 18, 11, 18, 18, 18, 12, 18, 18, 17, 18, 16, 18, 18, 18, 18, 12, 18, 18, 18, 18, 18, 16, 11, 18, 18, 18, 2, 18, 22, 18]",1093.0,119.0,2.0
566,567,vec_similairy,24,24,sigmoid,sentence-based,n50_de_bc,"[ 4 11  0  8  0  7 17 14  8  0  0  0  6  0  0  0  8  0  5  0  2  0  0 18 21
 22  0  3  0  0  0 23  8  9 10 19 13 20  0  0  0  0  1  0  0  0 15 16  8 12]",657.0,61.0,1.0
567,568,vec_similairy,24,10,sigmoid,word-based,n50_de_bc,"[2, 2, 2, 23, 17, 2, 2, 5, 2, 2, 0, 1, 2, 2, 9, 2, 2, 5, 2, 2, 2, 2, 13, 2, 2, 2, 5, 2, 5, 2, 20, 2, 2, 2, 5, 2, 18, 2, 2, 18, 2, 18, 5, 2, 5, 2, 2, 2, 2, 2]",1099.0,129.0,1.0
568,569,vec_similairy,24,24,polynomial,sentence-based,n50_de_bc,"[ 4  4 15 19 22  4  4  4 20 14  3  6  4 22 17 12  0  7  4 16  4 10  8  4  4
 16 16  4 13 16  1 22 21  4  4  4  4  4 18 16  2 11  4 16  5  9  4  4 23  4]",503.0,83.0,1.0
569,570,vec_similairy,24,11,polynomial,word-based,n50_de_bc,"[1, 19, 8, 20, 2, 1, 2, 1, 1, 23, 0, 19, 1, 1, 15, 1, 23, 2, 19, 4, 19, 15, 4, 1, 1, 1, 4, 19, 2, 19, 0, 1, 2, 19, 2, 1, 1, 19, 19, 17, 8, 19, 15, 1, 6, 1, 19, 1, 23, 2]",529.0,69.0,3.0
570,571,vec_similairy,24,24,poly,sentence-based,n50_de_bc,"[ 1  1 11 19 22  1  1  1 14 18  1  8  1  1 17 13 20  6  1  0  1  3  2  1  1
  0  0  1 12  0  4 21 23  1  1  1  1  1 15  0  7  5  1  0  9 10  1  1 16  1]",571.0,87.0,1.0
571,572,vec_similairy,24,9,poly,word-based,n50_de_bc,"[6, 6, 3, 9, 6, 6, 1, 6, 6, 16, 0, 18, 6, 6, 6, 6, 1, 6, 6, 6, 6, 21, 6, 6, 6, 6, 6, 6, 6, 1, 21, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 5, 6, 6, 6, 1, 6]",1213.0,159.0,2.0
572,573,vec_similairy,24,24,linear,sentence-based,n50_de_bc,"[ 0  0  3 17 22  0  0  0  8 16 23  5  0  0 18 14 15  9  0  0  0  1  4  0  0
  0  0  0 10  0 12 20 19  0  0  0  0  0 13  0  7  2  0  0 11  6  0  0 21  0]",729.0,113.0,1.0
573,574,vec_similairy,24,9,linear,word-based,n50_de_bc,"[14, 14, 4, 3, 5, 14, 5, 14, 14, 3, 0, 14, 14, 9, 2, 2, 2, 9, 2, 2, 14, 2, 15, 7, 14, 15, 15, 14, 9, 14, 7, 9, 15, 14, 15, 14, 14, 14, 2, 7, 14, 7, 14, 14, 2, 14, 14, 9, 2, 9]",601.0,85.0,4.0
574,575,vec_similairy,24,24,cosine,sentence-based,n50_de_bc,"[ 0 21 15 15  9  0  6 23  1  2 15  4  0  0  8  7  2 23 11 19  0  1  0 14 22
  0  0  3  8 12  1 20  8 17 16  0 10  0  8  0  7  1  0  0 18  7  1  5  2 13]",295.0,83.0,1.0
575,576,vec_similairy,24,10,cosine,word-based,n50_de_bc,"[22, 22, 17, 17, 18, 22, 18, 22, 1, 1, 0, 22, 22, 22, 2, 18, 18, 22, 18, 18, 22, 2, 3, 1, 22, 2, 22, 22, 2, 11, 2, 1, 3, 22, 22, 2, 22, 22, 6, 22, 1, 22, 1, 2, 22, 4, 1, 18, 6, 2]",559.0,91.0,2.0
